state,place_name,population
SD,Tea,7381
SD,Timber Lake,516
SD,Tolstoy,37
SD,Toronto,196
SD,Trent,235
SD,Tripp,564
SD,Tulare,205
SD,Turton,54
SD,Twin Brooks,45
SD,Tyndall,1075
SD,Utica,71
SD,Valley Springs,878
SD,Veblen,314
SD,Verdon,7
SD,Vermillion,12011
SD,Viborg,834
SD,Vienna,54
SD,Vilas,25
SD,Virgil,26
SD,Volga,2340
SD,Volin,157
SD,Wagner,1426
SD,Wakonda,350
SD,Wall,688
SD,Wallace,94
SD,Ward,43
SD,Warner,463
SD,Wasta,62
SD,Watertown,23230
SD,Waubay,475
SD,Webster,1687
SD,Wentworth,174
SD,Wessington,202
SD,Wessington Springs,761
SD,Westport,86
SD,Wetonka,13
SD,White,542
SD,White Lake,406
SD,White River,519
SD,White Rock,7
SD,Whitewood,943
SD,Willow Lake,261
SD,Wilmot,424
SD,Winner,2912
SD,Wolsey,465
SD,Wood,41
SD,Woonsocket,648
SD,Worthing,918
SD,Yale,111
SD,Yankton,15630
TN,Adams,653
TN,Adamsville,2276
TN,Alamo,2333
TN,Alcoa,13349
TN,Alexandria,990
TN,Algood,4117
TN,Allardt,590
TN,Altamont,1152
TN,Ardmore,1224
TN,Arlington,15305
TN,Ashland City,5586
TN,Athens,14731
TN,Atoka,10593
TN,Atwood,955
TN,Auburntown,281
TN,Baileyton,457
TN,Baneberry,567
TN,Bartlett,56030
TN,Baxter,1934
TN,Bean Station,3071
TN,Beersheba Springs,451
TN,Bell Buckle,420
TN,Belle Meade,2594
TN,Bells,2475
TN,Benton,1444
TN,Berry Hill,1840
TN,Bethel Springs,749
TN,Big Sandy,492
TN,Blaine,2139
TN,Bluff City,1839
TN,Bolivar,5136
TN,Braden,252
TN,Bradford,991
TN,Brentwood,45265
TN,Brighton,2881
TN,Bristol,27854
TN,Brownsville,9386
TN,Bruceton,1503
TN,Bulls Gap,765
TN,Burlison,369
TN,Burns,1813
TN,Byrdstown,812
TN,Calhoun,555
TN,Camden,3683
TN,Carthage,2264
TN,Caryville,2191
TN,Cedar Hill,300
TN,Celina,1399
TN,Centertown,314
TN,Centerville,3567
TN,Chapel Hill,1854
TN,Charleston,895
TN,Charlotte,1708
TN,Chattanooga,187030
TN,Church Hill,7232
TN,Clarksburg,383
TN,Clarksville,180716
TN,Cleveland,49086
TN,Clifton,2257
TN,Clinton,10337
TN,Coalmont,811
TN,Collegedale,11476
TN,Collierville,51317
TN,Collinwood,906
TN,Columbia,47445
TN,Cookeville,36657
TN,Coopertown,4698
TN,Copperhill,451
TN,Cornersville,1323
TN,Cottage Grove,66
TN,Covington,8568
TN,Cowan,1770
TN,Crab Orchard,732
TN,Cross Plains,1893
TN,Crossville,12652
TN,Crump,925
TN,Cumberland City,315
TN,Cumberland Gap,311
TN,Dandridge,3617
TN,Dayton,7362
TN,Decatur,1630
TN,Decaturville,805
TN,Decherd,2444
TN,Dickson,16744
TN,Dover,1875
TN,Dowelltown,361
TN,Doyle,526
TN,Dresden,2953
TN,Ducktown,451
TN,Dunlap,5804
TN,Dyer,2321
TN,Dyersburg,15968
TN,Eagleville,942
TN,East Ridge,21961
TN,Eastview,779
TN,Elizabethton,14302
TN,Elkton,533
TN,Englewood,1553
TN,Enville,186
TN,Erin,1192
TN,Erwin,5989
TN,Estill Springs,2270
TN,Ethridge,557
TN,Etowah,3690
TN,Fairview,10240
TN,Farragut,25579
TN,Fayetteville,7047
TN,Finger,275
TN,Forest Hills,4479
TN,Franklin,88558
TN,Friendship,615
TN,Friendsville,912
TN,Gadsden,474
TN,Gainesboro,967
TN,Gallatin,50355
TN,Gallaway,530
TN,Garland,285
TN,Gates,654
TN,Gatlinburg,3701
TN,Germantown,40267
TN,Gibson,372
TN,Gilt Edge,474
TN,Gleason,1359
TN,Goodlettsville,17429
TN,Gordonsville,1380
TN,Grand Junction,338
TN,Graysville,1496
TN,Greenback,1194
TN,Greenbrier,6951
TN,Greeneville,15776
TN,Greenfield,2018
TN,Gruetli-Laager,1784
TN,Guys,419
TN,Halls,2049
TN,Harriman,6171
TN,Harrogate,4403
TN,Hartsville/Trousdale County,12271
TN,Henderson,6412
TN,Hendersonville,63618
TN,Henning,876
TN,Henry,449
TN,Hickory Valley,80
TN,Hohenwald,3892
TN,Hollow Rock,699
TN,Hornbeak,506
TN,Hornsby,259
TN,Humboldt,7840
TN,Huntingdon,4504
TN,Huntland,891
TN,Huntsville,1735
TN,Jacksboro,2279
TN,Jackson,68264
TN,Jamestown,2077
TN,Jasper,3621
TN,Jefferson City,8761
TN,Jellico,2132
TN,Johnson City,73337
TN,Jonesborough,6480
TN,Kenton,1257
TN,Kimball,1607
TN,Kingsport,56704
TN,Kingston,6218
TN,Kingston Springs,2775
TN,Knoxville,198162
TN,La Follette,7242
TN,La Grange,122
TN,La Vergne,39597
TN,Lafayette,5839
TN,Lakeland,14147
TN,Lakesite,1938
TN,Lawrenceburg,11990
TN,Lebanon,48112
TN,Lenoir City,11754
TN,Lewisburg,13135
TN,Lexington,7988
TN,Liberty,339
TN,Linden,1093
TN,Livingston,4040
TN,Lobelville,968
TN,Lookout Mountain,2053
TN,Loretto,1802
TN,Loudon,6652
TN,Louisville,4347
TN,Luttrell,1064
TN,"Lynchburg, Moore County metropolitan government",6748
TN,Lynnville,312
TN,Madisonville,5318
TN,Manchester,13272
TN,Martin,11000
TN,Maryville,32436
TN,Mason,1354
TN,Maury City,584
TN,Maynardville,2581
TN,McEwen,1717
TN,McKenzie,5586
TN,McLemoresville,291
TN,McMinnville,13790
TN,Medina,5526
TN,Medon,191
TN,Memphis,618639
TN,Michie,668
TN,Middleton,716
TN,Milan,8292
TN,Milledgeville,277
TN,Millersville,6299
TN,Millington,11467
TN,Minor Hill,514
TN,Mitchellville,158
TN,Monteagle,1403
TN,Monterey,2746
TN,Morrison,771
TN,Morristown,32099
TN,Moscow,562
TN,Mosheim,2544
TN,Mount Carmel,5556
TN,Mount Juliet,42912
TN,Mount Pleasant,4824
TN,Mountain City,2463
TN,Munford,6751
TN,Murfreesboro,165430
TN,Nashville-Davidson metropolitan government (balance),687788
TN,New Hope,961
TN,New Johnsonville,1806
TN,New Market,1383
TN,New Tazewell,2803
TN,Newbern,3274
TN,Newport,6973
TN,Niota,802
TN,Nolensville,15437
TN,Normandy,107
TN,Norris,1620
TN,Oak Hill,4457
TN,Oak Ridge,33397
TN,Oakdale,201
TN,Oakland,10488
TN,Obion,976
TN,Oliver Springs,3398
TN,Oneida,3815
TN,Orlinda,993
TN,Orme,85
TN,Palmer,570
TN,Paris,10343
TN,Parker's Crossroads,283
TN,Parrottsville,224
TN,Parsons,2112
TN,Pegram,2034
TN,Petersburg,549
TN,Philadelphia,663
TN,Pigeon Forge,6357
TN,Pikeville,1880
TN,Piperton,2689
TN,Pittman Center,461
TN,Plainview,2175
TN,Pleasant Hill,548
TN,Pleasant View,5488
TN,Portland,13578
TN,Powells Crossroads,1282
TN,Pulaski,8276
TN,Puryear,708
TN,Ramer,328
TN,Red Bank,12065
TN,Red Boiling Springs,1214
TN,Ridgely,1613
TN,Ridgeside,447
TN,Ridgetop,2134
TN,Ripley,7626
TN,Rives,246
TN,Rockford,819
TN,Rockwood,5635
TN,Rocky Top,1640
TN,Rogersville,4633
TN,Rossville,1166
TN,Rutherford,1141
TN,Rutledge,1331
TN,Saltillo,424
TN,Samburg,201
TN,Sardis,416
TN,Saulsbury,113
TN,Savannah,7311
TN,Scotts Hill,885
TN,Selmer,4482
TN,Sevierville,18102
TN,Sharon,926
TN,Shelbyville,25132
TN,Signal Mountain,8916
TN,Silerton,97
TN,Slayden,178
TN,Smithville,5392
TN,Smyrna,57418
TN,Sneedville,1349
TN,Soddy-Daisy,13234
TN,Somerville,3525
TN,South Carthage,1580
TN,South Fulton,2197
TN,South Pittsburg,2976
TN,Sparta,4915
TN,Spencer,1539
TN,Spring City,1948
TN,Spring Hill,57637
TN,Springfield,19494
TN,St. Joseph,819
TN,Stanton,413
TN,Stantonville,345
TN,Sunbright,540
TN,Surgoinsville,1913
TN,Sweetwater,6628
TN,Tazewell,2354
TN,Tellico Plains,777
TN,Tennessee Ridge,1345
TN,Thompson's Station,8580
TN,Three Way,1909
TN,Tiptonville,3437
TN,Toone,269
TN,Townsend,616
TN,Tracy City,1435
TN,Trenton,4092
TN,Trezevant,806
TN,Trimble,535
TN,Troy,1417
TN,Tullahoma,21001
TN,Tusculum,3367
TN,Unicoi,3818
TN,Union City,10954
TN,Vanleer,582
TN,Viola,110
TN,Vonore,1666
TN,Walden,1979
TN,Wartburg,942
TN,Wartrace,666
TN,Watauga,360
TN,Watertown,1605
TN,Waverly,4275
TN,Waynesboro,2319
TN,Westmoreland,2784
TN,White Bluff,4161
TN,White House,15340
TN,White Pine,2571
TN,Whiteville,4561
TN,Whitwell,1612
TN,Williston,338
TN,Winchester,9978
TN,Winfield,1004
TN,Woodbury,2849
TN,Woodland Mills,339
TN,Yorkville,230
TX,Abbott,364
TX,Abernathy,2814
TX,Abilene,129043
TX,Ackerly,254
TX,Addison,17100
TX,Adrian,130
TX,Agua Dulce,675
TX,Alamo,20460
TX,Alamo Heights,7466
TX,Alba,499
TX,Albany,1923
TX,Aledo,6287
TX,Alice,17579
TX,Allen,111620
TX,Alma,406
TX,Alpine,6039
TX,Alto,1054
TX,Alton,21130
TX,Alvarado,6225
TX,Alvin,28633
TX,Alvord,1541
TX,Amarillo,202408
TX,Ames,1137
TX,Amherst,655
TX,Anahuac,1997
TX,Anderson,209
TX,Andrews,13502
TX,Angleton,20206
TX,Angus,459
TX,Anna,27501
TX,Annetta,3385
TX,Annetta North,613
TX,Annetta South,683
TX,Annona,185
TX,Anson,2302
TX,Anthony,3663
TX,Anton,916
TX,Appleby,552
TX,Aquilla,110
TX,Aransas Pass,8923
TX,Archer City,1626
TX,Arcola,2346
TX,Argyle,5859
TX,Arlington,398431
TX,Arp,972
TX,Asherton,690
TX,Aspermont,775
TX,Athens,13503
TX,Atlanta,5421
TX,Aubrey,8267
TX,Aurora,1554
TX,Austin,979882
TX,Austwell,114
TX,Avery,435
TX,Avinger,370
TX,Azle,14562
TX,Bailey,234
TX,Bailey's Prairie,788
TX,Baird,1526
TX,Balch Springs,26711
TX,Balcones Heights,2689
TX,Ballinger,3581
TX,Balmorhea,384
TX,Bandera,879
TX,Bangs,1543
TX,Bardwell,664
TX,Barry,237
TX,Barstow,252
TX,Bartlett,1616
TX,Bartonville,1827
TX,Bastrop,11679
TX,Bay City,17561
TX,Bayou Vista,1765
TX,Bayside,273
TX,Baytown,84067
TX,Bayview,538
TX,Beach City,3366
TX,Bear Creek,447
TX,Beasley,692
TX,Beaumont,112193
TX,Beckville,742
TX,Bedford,48370
TX,Bedias,394
TX,Bee Cave,8621
TX,Beeville,13211
TX,Bellaire,17016
TX,Bellevue,302
TX,Bellmead,10620
TX,Bells,1521
TX,Bellville,4217
TX,Belton,25171
TX,Benavides,1144
TX,Benbrook,24336
TX,Benjamin,198
TX,Berryville,904
TX,Bertram,2060
TX,Beverly Hills,1867
TX,Bevil Oaks,1041
TX,Big Lake,2753
TX,Big Sandy,1308
TX,Big Spring,22373
TX,Big Wells,461
TX,Bishop,3082
TX,Bishop Hills,201
TX,Blackwell,252
TX,Blanco,2005
TX,Blanket,366
TX,Bloomburg,329
TX,Blooming Grove,870
TX,Blossom,1456
TX,Blue Mound,2308
TX,Blue Ridge,1200
TX,Blum,406
TX,Boerne,21774
TX,Bogata,1095
TX,Bonham,10879
TX,Bonney,196
TX,Booker,1362
TX,Borger,12115
TX,Bovina,1649
TX,Bowie,5964
TX,Boyd,1757
TX,Brackettville,1334
TX,Brady,4965
TX,Brazoria,2853
TX,Brazos Country,511
TX,Breckenridge,5140
TX,Bremond,873
TX,Brenham,19142
TX,Briarcliff,2263
TX,Briaroaks,506
TX,Bridge City,9666
TX,Bridgeport,6514
TX,Broaddus,182
TX,Bronte,959
TX,Brookshire,5667
TX,Brookside Village,1592
TX,Browndell,156
TX,Brownfield,8652
TX,Brownsboro,1292
TX,Brownsville,190158
TX,Brownwood,18790
TX,Bruceville-Eddy,1454
TX,Bryan,89615
TX,Bryson,459
TX,Buckholts,388
TX,Buda,16030
TX,Buffalo,1855
TX,Buffalo Gap,617
TX,Buffalo Springs,448
TX,Bullard,4848
TX,Bulverde,6970
TX,Bunker Hill Village,3784
TX,Burkburnett,11089
TX,Burke,697
TX,Burleson,55220
TX,Burnet,6940
TX,Burton,282
TX,Byers,472
TX,Bynum,177
TX,Cactus,3090
TX,Caddo Mills,4183
TX,Caldwell,4579
TX,Callisburg,343
TX,Calvert,970
TX,Cameron,5511
TX,Camp Wood,511
TX,Campbell,591
TX,Canadian,2210
TX,Caney City,192
TX,Canton,4734
TX,Canyon,16171
TX,Carbon,287
TX,Carl's Corner,214
TX,Carmine,248
TX,Carrizo Springs,4628
TX,Carrollton,132918
TX,Carthage,6601
TX,Cashion Community,292
TX,Castle Hills,3907
TX,Castroville,3141
TX,Cedar Hill,48411
TX,Cedar Park,77516
TX,Celeste,868
TX,Celina,43317
TX,Center,5163
TX,Centerville,949
TX,Chandler,3625
TX,Channing,264
TX,Charlotte,1596
TX,Chester,273
TX,Chico,1064
TX,Childress,5770
TX,Chillicothe,542
TX,China,1282
TX,China Grove,1131
TX,Chireno,377
TX,Christine,354
TX,Cibolo,36374
TX,Cisco,4006
TX,Clarendon,1859
TX,Clarksville,2876
TX,Clarksville City,785
TX,Claude,1186
TX,Clear Lake Shores,1296
TX,Cleburne,36209
TX,Cleveland,9113
TX,Clifton,3532
TX,Clint,1014
TX,Clute,10704
TX,Clyde,3985
TX,Coahoma,902
TX,Cockrell Hill,3633
TX,Coffee City,249
TX,Coldspring,866
TX,Coleman,3966
TX,College Station,125192
TX,Colleyville,25736
TX,Collinsville,2023
TX,Colmesneil,546
TX,Colorado City,3987
TX,Columbus,3786
TX,Comanche,4294
TX,Combes,3171
TX,Combine,2595
TX,Commerce,9467
TX,Como,746
TX,Conroe,108248
TX,Converse,30321
TX,Cool,230
TX,Coolidge,786
TX,Cooper,2025
TX,Coppell,41404
TX,Copper Canyon,2171
TX,Copperas Cove,38696
TX,Corinth,23707
TX,Corpus Christi,316595
TX,Corral City,40
TX,Corrigan,1435
TX,Corsicana,25671
TX,Cottonwood,236
TX,Cottonwood Shores,1621
TX,Cotulla,3612
TX,Coupland,295
TX,Cove,646
TX,Covington,294
TX,Coyote Flats,289
TX,Crandall,4995
TX,Crane,3362
TX,Cranfills Gap,286
TX,Crawford,925
TX,Creedmoor,425
TX,Cresson,1983
TX,Crockett,6286
TX,Crosbyton,1434
TX,Cross Plains,935
TX,Cross Roads,1964
TX,Cross Timber,462
TX,Crowell,750
TX,Crowley,19932
TX,Crystal City,6099
TX,Cuero,8204
TX,Cumby,706
TX,Cuney,115
TX,Cushing,576
TX,Cut and Shoot,1184
TX,DISH,442
TX,Daingerfield,2502
TX,Daisetta,1105
TX,Dalhart,8353
TX,Dallas,1302868
TX,Dalworthington Gardens,2275
TX,Danbury,1675
TX,Darrouzett,297
TX,Dawson,817
TX,Dayton,9693
TX,Dayton Lakes,55
TX,De Kalb,1461
TX,De Leon,2337
TX,DeCordova,3206
TX,DeSoto,55740
TX,Dean,522
TX,Decatur,8016
TX,Deer Park,33176
TX,Del Rio,34574
TX,Dell City,271
TX,Denison,26343
TX,Dennis,836
TX,Denton,158349
TX,Denver City,4301
TX,Deport,554
TX,Detroit,707
TX,Devers,434
TX,Devine,4580
TX,Diboll,4551
TX,Dickens,208
TX,Dickinson,21834
TX,Dilley,3333
TX,Dimmitt,4071
TX,Dodd City,391
TX,Dodson,91
TX,Domino,79
TX,Donna,16782
TX,Dorchester,98
TX,Double Horn,286
TX,Double Oak,3054
TX,Douglassville,211
TX,Dripping Springs,8689
TX,Driscoll,661
TX,Dublin,3422
TX,Dumas,14291
TX,Duncanville,38883
TX,Eagle Lake,3508
TX,Eagle Pass,28282
TX,Early,3218
TX,Earth,897
TX,East Bernard,2240
TX,East Mountain,956
TX,East Tawakoni,899
TX,Eastland,3645
TX,Easton,507
TX,Ector,779
TX,Edcouch,2677
TX,Eden,1834
TX,Edgecliff Village,3742
TX,Edgewood,1722
TX,Edinburg,105799
TX,Edmonson,88
TX,Edna,6012
TX,Edom,362
TX,El Campo,12062
TX,El Cenizo,2432
TX,El Lago,2945
TX,El Paso,678958
TX,Eldorado,1548
TX,Electra,2272
TX,Elgin,12304
TX,Elkhart,1260
TX,Ellinger,296
TX,Elmendorf,2398
TX,Elsa,5693
TX,Emhouse,205
TX,Emory,1366
TX,Enchanted Oaks,356
TX,Encinal,521
TX,Ennis,23686
TX,Escobares,2563
TX,Estelline,123
TX,Euless,59686
TX,Eureka,343
TX,Eustace,1157
TX,Evant,458
TX,Everman,5941
TX,Fair Oaks Ranch,11406
TX,Fairchilds,1000
TX,Fairfield,2972
TX,Fairview,10790
TX,Falfurrias,4420
TX,Falls City,512
TX,Farmers Branch,36917
TX,Farmersville,4175
TX,Farwell,1380
TX,Fate,24626
TX,Fayetteville,250
TX,Ferris,3370
TX,Flatonia,1371
TX,Florence,1203
TX,Floresville,8306
TX,Flower Mound,79445
TX,Floydada,2519
TX,Follett,359
TX,Forest Hill,14157
TX,Forney,35470
TX,Forsan,215
TX,Fort Stockton,8113
TX,Fort Worth,978468
TX,Franklin,1728
TX,Frankston,1111
TX,Fredericksburg,11542
TX,Freeport,10550
TX,Freer,2363
TX,Friendswood,40826
TX,Friona,4057
TX,Frisco,225007
TX,Fritch,1794
TX,Frost,629
TX,Fruitvale,515
TX,Fulshear,42616
TX,Fulton,1592
TX,Gainesville,18107
TX,Galena Park,10271
TX,Gallatin,340
TX,Galveston,53237
TX,Ganado,2007
TX,Garden Ridge,4359
TX,Garland,243470
TX,Garrett,865
TX,Garrison,817
TX,Gary City,338
TX,Gatesville,16148
TX,George West,2167
TX,Georgetown,96312
TX,Gholson,1229
TX,Giddings,5254
TX,Gilmer,5100
TX,Gladewater,6272
TX,Glen Rose,2887
TX,Glenn Heights,18793
TX,Godley,3589
TX,Goldsmith,226
TX,Goldthwaite,1762
TX,Goliad,1683
TX,Golinda,679
TX,Gonzales,7221
TX,Goodlow,174
TX,Goodrich,278
TX,Gordon,489
TX,Goree,159
TX,Gorman,984
TX,Graford,717
TX,Graham,8819
TX,Granbury,12622
TX,Grand Prairie,202134
TX,Grand Saline,3256
TX,Grandfalls,327
TX,Grandview,1926
TX,Granger,1193
TX,Granite Shoals,5451
TX,Granjeno,288
TX,Grapeland,1487
TX,Grapevine,50928
TX,Grays Prairie,392
TX,Greenville,32717
TX,Gregory,1724
TX,Grey Forest,488
TX,Groesbeck,3610
TX,Groom,549
TX,Groves,16764
TX,Groveton,934
TX,Gruver,1083
TX,Gun Barrel City,6824
TX,Gunter,2463
TX,Gustine,413
TX,Hackberry,2944
TX,Hale Center,1997
TX,Hallettsville,2756
TX,Hallsburg,444
TX,Hallsville,4812
TX,Haltom City,45290
TX,Hamilton,2997
TX,Hamlin,1851
TX,Happy,608
TX,Hardin,847
TX,Harker Heights,34447
TX,Harlingen,71510
TX,Hart,855
TX,Haskell,3058
TX,Haslet,3861
TX,Hawk Cove,483
TX,Hawkins,1401
TX,Hawley,567
TX,Hays,259
TX,Hearne,4535
TX,Heath,11238
TX,Hebron,224
TX,Hedley,265
TX,Hedwig Village,2320
TX,Helotes,9952
TX,Hemphill,1033
TX,Hempstead,6537
TX,Henderson,13464
TX,Henrietta,3239
TX,Hereford,14752
TX,Hewitt,16691
TX,Hickory Creek,5688
TX,Hico,1460
TX,Hidalgo,14678
TX,Hideaway,3349
TX,Higgins,345
TX,Highland Haven,421
TX,Highland Park,8642
TX,Highland Village,16100
TX,Hill Country Village,947
TX,Hillcrest Village,691
TX,Hillsboro,8703
TX,Hilshire Village,810
TX,Hitchcock,7710
TX,Holiday Lakes,1053
TX,Holland,1123
TX,Holliday,1650
TX,Hollywood Park,3074
TX,Hondo,8786
TX,Honey Grove,1771
TX,Hooks,2484
TX,Horizon City,24168
TX,Horseshoe Bay,5063
TX,Houston,2314157
TX,Howardwick,364
TX,Howe,3673
TX,Hubbard,1452
TX,Hudson,5203
TX,Hudson Oaks,2656
TX,Hughes Springs,1548
TX,Humble,16237
TX,Hunters Creek Village,4352
TX,Huntington,2062
TX,Huntsville,48552
TX,Hurst,39304
TX,Hutchins,6149
TX,Hutto,38765
TX,Huxley,363
TX,Idalou,2106
TX,Impact,21
TX,Indian Lake,868
TX,Industry,282
TX,Ingleside,10147
TX,Ingleside on the Bay,602
TX,Ingram,1849
TX,Iola,339
TX,Iowa Colony,14823
TX,Iowa Park,6578
TX,Iraan,995
TX,Iredell,318
TX,Irving,254373
TX,Italy,2079
TX,Itasca,1831
TX,Ivanhoe,1377
TX,Jacinto City,9257
TX,Jacksboro,4219
TX,Jacksonville,14420
TX,Jamaica Beach,1076
TX,Jarrell,3980
TX,Jasper,7470
TX,Jayton,494
TX,Jefferson,1851
TX,Jersey Village,7653
TX,Jewett,821
TX,Joaquin,736
TX,Johnson City,2037
TX,Jolly,179
TX,Jones Creek,1958
TX,Jonestown,2595
TX,Josephine,7113
TX,Joshua,8901
TX,Jourdanton,4304
TX,Junction,2531
TX,Justin,5892
TX,Karnes City,3112
TX,Katy,26360
TX,Kaufman,9201
TX,Keene,6860
TX,Keller,46316
TX,Kemah,2562
TX,Kemp,1348
TX,Kempner,1269
TX,Kendleton,352
TX,Kenedy,3403
TX,Kenefick,754
TX,Kennard,281
TX,Kennedale,10052
TX,Kerens,1495
TX,Kermit,5952
TX,Kerrville,24930
TX,Kilgore,13523
TX,Killeen,159643
TX,Kingsbury,137
TX,Kingsville,24586
TX,Kirby,8039
TX,Kirbyville,2026
TX,Kirvin,107
TX,Knollwood,806
TX,Knox City,1046
TX,Kosse,462
TX,Kountze,2131
TX,Kress,596
TX,Krugerville,1955
TX,Krum,6548
TX,Kurten,401
TX,Kyle,62548
TX,La Feria,6758
TX,La Grange,4541
TX,La Grulla,1209
TX,La Joya,4863
TX,La Marque,19605
TX,La Porte,36991
TX,La Vernia,1405
TX,La Villa,3075
TX,La Ward,199
TX,LaCoste,1206
TX,Lacy-Lakeview,7309
TX,Ladonia,621
TX,Lago Vista,10009
TX,Laguna Vista,3736
TX,Lake Bridgeport,369
TX,Lake City,484
TX,Lake Dallas,7917
TX,Lake Jackson,27768
TX,Lake Tanglewood,728
TX,Lake Worth,4616
TX,Lakeport,989
TX,Lakeside,1597
TX,Lakeside City,1287
TX,Lakeview,58
TX,Lakeway,19189
TX,Lakewood Village,739
TX,Lamesa,8266
TX,Lampasas,7855
TX,Lancaster,40215
TX,Laredo,257602
TX,Latexo,239
TX,Lavon,7495
TX,Lawn,310
TX,League City,116320
TX,Leakey,331
TX,Leander,80067
TX,Leary,448
TX,Lefors,420
TX,Leon Valley,11337
TX,Leona,166
TX,Leonard,2083
TX,Leroy,360
TX,Levelland,12530
TX,Lewisville,133553
TX,Lexington,1289
TX,Liberty,8774
TX,Liberty Hill,10428
TX,Lindale,6923
TX,Linden,1813
TX,Lindsay,1197
TX,Lipan,533
TX,Little Elm,58496
TX,Little River-Academy,1984
TX,Littlefield,5768
TX,Live Oak,15988
TX,Liverpool,530
TX,Livingston,5747
TX,Llano,3511
TX,Lockhart,15318
TX,Lockney,1414
TX,Log Cabin,797
TX,Lometa,800
TX,Lone Oak,781
TX,Lone Star,1397
TX,Longview,83236
TX,Loraine,508
TX,Lorena,1803
TX,Lorenzo,924
TX,Los Fresnos,8362
TX,Los Indios,1009
TX,Los Ybanez,21
TX,Lott,668
TX,Lovelady,584
TX,Lowry Crossing,1680
TX,Lubbock,266878
TX,Lucas,8642
TX,Lueders,259
TX,Lufkin,34181
TX,Luling,5754
TX,Lumberton,14129
TX,Lyford,2207
TX,Lytle,3178
TX,Mabank,6396
TX,Madisonville,4602
TX,Magnolia,5320
TX,Malakoff,2251
TX,Malone,248
TX,Manor,20209
TX,Mansfield,78542
TX,Manvel,17261
TX,Marble Falls,7573
TX,Marfa,1674
TX,Marietta,113
TX,Marion,1074
TX,Marlin,5563
TX,Marquez,195
TX,Marshall,24118
TX,Mart,1849
TX,Martindale,1256
TX,Mason,2116
TX,Matador,546
TX,Mathis,4285
TX,Maud,966
TX,Maypearl,965
TX,McAllen,146593
TX,McCamey,1717
TX,McGregor,5979
TX,McKinney,213509
TX,McLean,648
TX,McLendon-Chisholm,4954
TX,Meadow,613
TX,Meadowlakes,1893
TX,Meadows Place,4596
TX,Megargel,179
TX,Melissa,23571
TX,Melvin,123
TX,Memphis,2035
TX,Menard,1343
TX,Mercedes,16732
TX,Meridian,1429
TX,Merkel,2433
TX,Mertens,156
TX,Mertzon,766
TX,Mesquite,147317
TX,Mexia,6859
TX,Miami,549
TX,Midland,138397
TX,Midlothian,41352
TX,Midway,186
TX,Milano,425
TX,Mildred,443
TX,Miles,923
TX,Milford,778
TX,Miller's Cove,76
TX,Millsap,414
TX,Mineola,5119
TX,Mineral Wells,15454
TX,Mingus,236
TX,Mission,87292
TX,Missouri City,76773
TX,Mobeetie,84
TX,Mobile City,161
TX,Monahans,7311
TX,Mont Belvieu,9608
TX,Montgomery,2769
TX,Moody,1618
TX,Moore Station,162
TX,Moran,235
TX,Morgan,471
TX,Morgan's Point,267
TX,Morgan's Point Resort,4771
TX,Morton,1677
TX,Moulton,859
TX,Mount Calm,310
TX,Mount Enterprise,510
TX,Mount Pleasant,16055
TX,Mount Vernon,2557
TX,Mountain City,676
TX,Muenster,1665
TX,Muleshoe,4970
TX,Mullin,131
TX,Munday,1222
TX,Murchison,524
TX,Murphy,20920
TX,Mustang Ridge,983
TX,Nacogdoches,32156
TX,Naples,1401
TX,Nash,4230
TX,Nassau Bay,5113
TX,Natalia,1336
TX,Navarro,238
TX,Navasota,8969
TX,Nazareth,304
TX,Nederland,18118
TX,Needville,3088
TX,Nevada,1419
TX,New Berlin,747
TX,New Boston,4548
TX,New Braunfels,110958
TX,New Chapel Hill,645
TX,New Deal,735
TX,New Fairview,1558
TX,New Home,343
TX,New Hope,675
TX,New London,980
TX,New Summerfield,888
TX,New Waverly,986
TX,Newark,1233
TX,Newcastle,535
TX,Newton,1571
TX,Neylandville,70
TX,Niederwald,679
TX,Nixon,2389
TX,Nocona,3190
TX,Nolanville,7010
TX,Nome,464
TX,Noonday,759
TX,Nordheim,338
TX,Normangee,535
TX,North Cleveland,276
TX,North Richland Hills,70658
TX,Northlake,9453
TX,Novice,123
TX,O'Brien,88
TX,O'Donnell,724
TX,Oak Grove,819
TX,Oak Leaf,1679
TX,Oak Point,6367
TX,Oak Ridge,1293
TX,Oak Ridge North,2968
TX,Oak Valley,418
TX,Oakwood,404
TX,Odem,2302
TX,Odessa,115743
TX,Oglesby,438
TX,Old River-Winfree,1338
TX,Olmos Park,2161
TX,Olney,3017
TX,Olton,1926
TX,Omaha,932
TX,Onalaska,3224
TX,Opdyke West,227
TX,Orange,19108
TX,Orange Grove,1178
TX,Orchard,323
TX,Ore City,1175
TX,Overton,2316
TX,Ovilla,4709
TX,Oyster Creek,1210
TX,Paducah,990
TX,Paint Rock,241
TX,Palacios,4374
TX,Palestine,19372
TX,Palisades,289
TX,Palm Valley,1358
TX,Palmer,2555
TX,Palmhurst,2591
TX,Palmview,15874
TX,Pampa,16543
TX,Panhandle,2358
TX,Panorama Village,2507
TX,Pantego,2481
TX,Paradise,701
TX,Paris,24969
TX,Parker,6192
TX,Pasadena,146716
TX,Pattison,624
TX,Patton Village,1888
TX,Payne Springs,752
TX,Pearland,127736
TX,Pearsall,8946
TX,Peaster,615
TX,Pecan Gap,186
TX,Pecan Hill,742
TX,Pelican Bay,2571
TX,Penelope,187
TX,Penitas,6331
